"","...1","gameId","playId","nflId","time","relative_location","relative_location_list","stunt","all_front","all_back"
"1342",208330,"2021091911","4057",43292,2021-09-19 23:14:49,3,"[3.0, 1.0, 4.0, 2.0]",1,"3","4"
"1343",208334,"2021091911","4057",43292,2021-09-19 23:14:47,4,"[4.0, 1.0, 3.0, 2.0]",1,"4","3"
"1344",208502,"2021091912","110",42031,2021-09-19 20:27:09,1,"[1.0, 4.0, 2.0, 3.0]",1,"1","2"
"1345",208518,"2021091912","110",42031,2021-09-19 20:27:09,1,"[1.0, 4.0, 3.0, 2.0]",1,"2","3"
"1346",208992,"2021091912","465",35562,2021-09-19 20:42:38,4,"[4.0, 5.0, 3.0, 2.0, 1.0]",1,"3","2"
"1347",209222,"2021091912","532",35562,2021-09-19 20:44:42,2,"[2.0, 1.0, 3.0, 4.0]",1,"3","4"
"1348",209269,"2021091912","577",35562,2021-09-19 20:46:06,2,"[2.0, 4.0, 1.0, 5.0, 3.0]",1,"3","4"
"1349",209542,"2021091912","695",35493,2021-09-19 20:50:03,6,"[6.0, 2.0, 1.0, 5.0, 4.0, 3.0]",1,"2","3"
"1350",209560,"2021091912","695",35493,2021-09-19 20:50:03,6,"[6.0, 2.0, 1.0, 4.0, 3.0, 5.0]",1,"3","5"
"1351",209584,"2021091912","695",35493,2021-09-19 20:50:03,6,"[6.0, 3.0, 1.0, 4.0, 2.0, 5.0]",1,"2","3"
"1352",209608,"2021091912","695",35493,2021-09-19 20:50:04,6,"[6.0, 4.0, 2.0, 3.0, 1.0, 5.0]",2,"c(""2"", ""3"")","c(""4"", ""1"")"
"1353",209686,"2021091912","796",42031,2021-09-19 20:55:35,3,"[3.0, 4.0, 1.0, 2.0]",1,"2","3"
"1354",209798,"2021091912","841",42031,2021-09-19 20:56:56,1,"[1.0, 3.0, 4.0, 2.0]",1,"4","3"
"1355",209830,"2021091912","884",42031,2021-09-19 21:00:10,3,"[3.0, 1.0, 4.0, 2.0]",1,"3","2"
"1356",210234,"2021091912","1115",35562,2021-09-19 21:09:43,2,"[2.0, 4.0, 3.0, 1.0]",1,"3","2"
"1357",210438,"2021091912","1218",38577,2021-09-19 21:13:00,3,"[3.0, 5.0, 1.0, 4.0, 2.0]",1,"3","2"
"1358",210453,"2021091912","1218",38577,2021-09-19 21:13:01,4,"[4.0, 5.0, 1.0, 3.0, 2.0]",1,"4","3"
"1359",211110,"2021091912","1746",35562,2021-09-19 21:42:32,2,"[2.0, 4.0, 3.0, 1.0]",1,"2","3"
"1360",211222,"2021091912","1839",42031,2021-09-19 21:48:54,2,"[2.0, 1.0, 4.0, 3.0]",1,"2","3"
"1361",211238,"2021091912","1839",42031,2021-09-19 21:48:54,3,"[3.0, 1.0, 4.0, 2.0]",1,"3","2"
"1362",211346,"2021091912","1897",42031,2021-09-19 21:49:34,5,"[5.0, 1.0, 4.0, 2.0, 3.0]",1,"4","5"
"1363",211361,"2021091912","1897",42031,2021-09-19 21:49:34,5,"[5.0, 2.0, 4.0, 1.0, 3.0]",1,"2","1"
"1364",211618,"2021091912","2015",46110,2021-09-19 21:52:31,3,"[3.0, 1.0, 2.0, 4.0]",1,"4","3"
"1365",212003,"2021091912","2373",35562,2021-09-19 22:18:10,3,"[3.0, 1.0, 2.0, 5.0, 4.0]",1,"4","5"
"1366",212093,"2021091912","2537",42365,2021-09-19 22:25:52,1,"[1.0, 5.0, 2.0, 3.0, 4.0]",1,"4","3"
"1367",212746,"2021091912","2874",35493,2021-09-19 22:38:19,1,"[1.0, 4.0, 2.0, 3.0]",1,"3","4"
"1368",213085,"2021091912","3158",35562,2021-09-19 22:51:39,4,"[4.0, 5.0, 2.0, 1.0, 3.0]",1,"2","1"
"1369",213130,"2021091912","3158",35562,2021-09-19 22:51:40,4,"[4.0, 5.0, 3.0, 1.0, 2.0]",1,"3","2"
"1370",213185,"2021091912","3261",42031,2021-09-19 22:57:16,5,"[5.0, 1.0, 2.0, 4.0, 3.0]",1,"5","4"
"1371",213260,"2021091912","3261",42031,2021-09-19 22:57:17,5,"[5.0, 2.0, 1.0, 4.0, 3.0]",1,"2","1"
"1372",213275,"2021091912","3261",42031,2021-09-19 22:57:18,5,"[5.0, 3.0, 1.0, 4.0, 2.0]",1,"3","2"
"1373",213336,"2021091912","3285",42031,2021-09-19 22:58:01,3,"[3.0, 4.0, 1.0, 2.0]",1,"3","2"
"1374",213448,"2021091912","3422",35562,2021-09-19 23:04:18,3,"[3.0, 4.0, 1.0, 3.0]",1,"3","3"
"1375",213484,"2021091912","3443",38577,2021-09-19 23:04:59,3,"[3.0, 6.0, 5.0, 1.0, 4.0, 2.0]",1,"4","3"
"1376",213550,"2021091912","3443",38577,2021-09-19 23:05:00,3,"[3.0, 6.0, 4.0, 1.0, 5.0, 2.0]",1,"5","4"
"1377",213580,"2021091912","3443",38577,2021-09-19 23:05:01,4,"[4.0, 6.0, 3.0, 1.0, 5.0, 2.0]",1,"4","3"
"1378",213586,"2021091912","3443",38577,2021-09-19 23:05:01,4,"[4.0, 6.0, 2.0, 1.0, 5.0, 3.0]",1,"3","2"
"1379",213598,"2021091912","3443",38577,2021-09-19 23:05:01,3,"[3.0, 6.0, 2.0, 1.0, 5.0, 4.0]",1,"4","3"
"1380",213776,"2021091912","3516",35493,2021-09-19 23:07:53,4,"[4.0, 1.0, 2.0, 3.0]",1,"2","3"
"1381",214051,"2021091912","3619",42031,2021-09-19 23:13:01,1,"[1.0, 3.0, 4.0, 2.0, 5.0]",1,"4","3"
"1382",214061,"2021091912","3619",42031,2021-09-19 23:13:01,1,"[1.0, 2.0, 4.0, 3.0, 5.0]",1,"3","2"
"1383",214071,"2021091912","3619",42031,2021-09-19 23:13:02,1,"[1.0, 2.0, 3.0, 4.0, 5.0]",1,"3","4"
"1384",214460,"2021091912","3842",35493,2021-09-19 23:18:21,2,"[2.0, 1.0, 4.0, 3.0]",1,"2","1"
"1385",214740,"2021091912","4126",42031,2021-09-19 23:29:30,3,"[3.0, 4.0, 1.0, 2.0]",1,"2","3"
"1386",214840,"2021091912","4167",42031,2021-09-19 23:30:39,3,"[3.0, 4.0, 1.0, 2.0]",1,"3","2"
"1387",215192,"2021091912","4445",35493,2021-09-19 23:42:56,1,"[1.0, 2.0, 3.0, 4.0]",1,"3","4"
"1388",215212,"2021091912","4445",35493,2021-09-19 23:42:56,1,"[1.0, 3.0, 2.0, 4.0]",1,"2","3"
"1389",215562,"2021091912","4574",42031,2021-09-19 23:47:23,2,"[2.0, 1.0, 5.0, 3.0, 4.0]",1,"2","3"
"1390",215582,"2021091912","4574",42031,2021-09-19 23:47:23,2,"[2.0, 1.0, 5.0, 4.0, 3.0]",1,"3","4"
"1391",215592,"2021091912","4574",42031,2021-09-19 23:47:23,2,"[2.0, 1.0, 4.0, 5.0, 3.0]",1,"4","5"
"1392",215607,"2021091912","4574",42031,2021-09-19 23:47:24,3,"[3.0, 1.0, 4.0, 5.0, 2.0]",1,"3","2"
"1393",215617,"2021091912","4574",42031,2021-09-19 23:47:24,3,"[3.0, 2.0, 4.0, 5.0, 1.0]",1,"2","1"
"1394",216147,"2021091913","579",40051,2021-09-20 00:46:00,5,"[5.0, 2.0, 3.0, 4.0, 1.0]",1,"2","1"
"1395",216742,"2021091913","952",33131,2021-09-20 01:00:45,1,"[1.0, 3.0, 2.0]",1,"2","1"
"1396",216776,"2021091913","1022",41348,2021-09-20 01:02:59,3,"[3.0, 6.0, 5.0, 4.0, 1.0, 2.0]",1,"4","3"
"1397",216830,"2021091913","1022",41348,2021-09-20 01:03:00,2,"[2.0, 6.0, 5.0, 4.0, 1.0, 3.0]",1,"3","2"
"1398",216878,"2021091913","1022",41348,2021-09-20 01:03:01,2,"[2.0, 6.0, 4.0, 5.0, 1.0, 3.0]",1,"4","5"
"1399",216890,"2021091913","1022",41348,2021-09-20 01:03:01,1,"[1.0, 6.0, 3.0, 5.0, 2.0, 4.0]",2,"c(""3"", ""2"")","c(""1"", ""4"")"
"1400",216896,"2021091913","1022",41348,2021-09-20 01:02:58,4,"[4.0, 6.0, 5.0, 3.0, 1.0, 2.0]",2,"c(""3"", ""1"")","c(""4"", ""2"")"
"1401",216966,"2021091913","1107",33131,2021-09-20 01:08:01,4,"[4.0, 3.0, 2.0, 1.0]",1,"3","4"
"1402",217235,"2021091913","1198",37145,2021-09-20 01:10:50,1,"[1.0, 2.0, 4.0, 3.0]",1,"4","3"
"1403",217255,"2021091913","1198",37145,2021-09-20 01:10:50,1,"[1.0, 3.0, 4.0, 2.0]",1,"3","2"
"1404",218293,"2021091913","1939",42406,2021-09-20 01:42:14,2,"[2.0, 1.0, 4.0, 3.0]",1,"2","1"
"1405",218335,"2021091913","2012",40017,2021-09-20 01:43:52,1,"[1.0, 2.0, 4.0, 6.0, 3.0, 5.0]",1,"3","4"
"1406",218383,"2021091913","2012",40017,2021-09-20 01:43:53,1,"[1.0, 3.0, 4.0, 6.0, 2.0, 5.0]",1,"2","3"
"1407",218419,"2021091913","2012",40017,2021-09-20 01:43:53,2,"[2.0, 3.0, 4.0, 6.0, 1.0, 5.0]",1,"2","1"
"1408",218437,"2021091913","2012",40017,2021-09-20 01:43:54,2,"[2.0, 4.0, 3.0, 6.0, 1.0, 5.0]",1,"3","4"
"1409",218443,"2021091913","2012",40017,2021-09-20 01:43:54,3,"[3.0, 4.0, 2.0, 6.0, 1.0, 5.0]",1,"3","2"
"1410",218449,"2021091913","2012",40017,2021-09-20 01:43:51,1,"[1.0, 2.0, 3.0, 6.0, 4.0, 5.0]",2,"c(""2"", ""4"")","c(""1"", ""3"")"
"1411",219384,"2021091913","2615",41336,2021-09-20 02:20:14,3,"[3.0, 1.0, 2.0, 4.0]",1,"3","2"
"1412",219498,"2021091913","2698",41348,2021-09-20 02:26:02,5,"[5.0, 4.0, 6.0, 3.0, 1.0, 2.0]",1,"4","5"
"1413",219654,"2021091913","2775",40051,2021-09-20 02:28:27,1,"[1.0, 2.0, 4.0, 5.0, 3.0]",1,"5","4"
"1414",219674,"2021091913","2775",40051,2021-09-20 02:28:27,1,"[1.0, 2.0, 3.0, 5.0, 4.0]",1,"4","3"
"1415",219872,"2021091913","2933",33131,2021-09-20 02:36:41,2,"[2.0, 4.0, 1.0, 3.0]",1,"4","3"
"1416",220587,"2021091913","3364",40051,2021-09-20 02:58:28,2,"[2.0, 4.0, 7.0, 5.0, 3.0, 6.0, 1.0]",1,"7","6"
"1417",220594,"2021091913","3364",40051,2021-09-20 02:58:28,2,"[2.0, 5.0, 7.0, 4.0, 3.0, 6.0, 1.0]",1,"4","5"
"1418",220643,"2021091913","3364",40051,2021-09-20 02:58:29,2,"[2.0, 6.0, 7.0, 4.0, 3.0, 5.0, 1.0]",1,"5","6"
"1419",220671,"2021091913","3364",40051,2021-09-20 02:58:29,3,"[3.0, 6.0, 7.0, 4.0, 2.0, 5.0, 1.0]",1,"3","2"
"1420",220804,"2021091913","3428",42406,2021-09-20 03:00:32,2,"[2.0, 4.0, 5.0, 7.0, 3.0, 6.0, 1.0]",1,"5","6"
"1421",221140,"2021091913","3676",43326,2021-09-20 03:08:22,4,"[4.0, 2.0, 3.0, 1.0]",1,"3","2"
"1422",221260,"2021091913","3705",41336,2021-09-20 03:12:22,3,"[3.0, 4.0, 1.0, 2.0]",1,"2","1"
"1423",221340,"2021091913","3729",41336,2021-09-20 03:13:01,3,"[3.0, 4.0, 1.0, 2.0]",1,"1","2"
"1424",221560,"2021092000","76",42381,2021-09-21 00:16:27,2,"[2.0, 3.0, 1.0, 5.0, 4.0]",1,"2","1"
"1425",221685,"2021092000","105",43316,2021-09-21 00:17:12,3,"[3.0, 4.0, 2.0, 5.0, 1.0]",1,"5","4"
"1426",221880,"2021092000","201",42381,2021-09-21 00:20:13,1,"[1.0, 2.0, 3.0, 4.0]",1,"3","4"
"1427",221984,"2021092000","325",38544,2021-09-21 00:26:52,4,"[4.0, 2.0, 3.0, 1.0]",1,"4","3"
"1428",222368,"2021092000","750",43316,2021-09-21 00:42:16,3,"[3.0, 1.0, 2.0, 4.0]",1,"2","1"
"1429",222452,"2021092000","817",42381,2021-09-21 00:46:20,2,"[2.0, 3.0, 4.0, 1.0]",1,"2","1"
"1430",222516,"2021092000","924",38544,2021-09-21 00:52:32,2,"[2.0, 4.0, 2.0, 3.0]",1,"2","2"
"1431",223000,"2021092000","1147",42381,2021-09-21 01:01:52,1,"[1.0, 3.0, 4.0, 2.0]",1,"3","2"
"1432",223170,"2021092000","1357",40000,2021-09-21 01:10:48,2,"[2.0, 1.0, 4.0, 5.0, 3.0]",1,"3","2"
"1433",223350,"2021092000","1491",38544,2021-09-21 01:17:36,1,"[1.0, 4.0, 5.0, 3.0, 2.0]",1,"2","3"
"1434",223561,"2021092000","1637",42381,2021-09-21 01:26:27,4,"[4.0, 5.0, 3.0, 2.0, 1.0]",1,"2","1"
"1435",223659,"2021092000","1678",42381,2021-09-21 01:27:47,5,"[5.0, 2.0, 4.0, 4.0, 1.0]",1,"4","4"
"1436",223784,"2021092000","1700",42381,2021-09-21 01:28:31,4,"[4.0, 3.0, 2.0, 1.0]",1,"2","1"
"1437",223796,"2021092000","1700",42381,2021-09-21 01:28:31,3,"[3.0, 4.0, 2.0, 1.0]",1,"4","3"
"1438",223868,"2021092000","1873",38544,2021-09-21 01:47:50,4,"[4.0, 2.0, 3.0, 1.0]",1,"3","4"
"1439",223888,"2021092000","1873",38544,2021-09-21 01:47:48,3,"[3.0, 2.0, 4.0, 1.0]",1,"4","3"
"1440",223968,"2021092000","1923",38544,2021-09-21 01:49:11,4,"[4.0, 2.0, 3.0, 1.0]",1,"3","4"
"1441",224546,"2021092000","2188",43316,2021-09-21 02:01:52,3,"[3.0, 2.0, 4.0, 1.0, 5.0]",1,"3","2"
"1442",224756,"2021092000","2272",42381,2021-09-21 02:05:30,5,"[5.0, 4.0, 2.0, 1.0, 3.0]",1,"4","3"
"1443",225140,"2021092000","2437",42444,2021-09-21 02:12:50,3,"[3.0, 1.0, 2.0, 4.0]",1,"3","4"
"1444",225232,"2021092000","2483",40171,2021-09-21 02:14:06,2,"[2.0, 4.0, 1.0, 3.0]",1,"3","4"
"1445",225732,"2021092000","2959",42381,2021-09-21 02:36:06,4,"[4.0, 2.0, 1.0, 3.0]",1,"2","3"
"1446",226128,"2021092000","3157",38544,2021-09-21 02:43:23,1,"[1.0, 4.0, 2.0, 3.0]",1,"2","1"
"1447",226351,"2021092000","3294",38544,2021-09-21 02:50:19,2,"[2.0, 4.0, 5.0, 3.0, 1.0]",1,"3","2"
"1448",226428,"2021092000","3343",42381,2021-09-21 02:53:43,4,"[4.0, 3.0, 2.0, 1.0]",1,"2","1"
"1449",226616,"2021092000","3391",43316,2021-09-21 02:55:11,3,"[3.0, 1.0, 4.0, 2.0]",1,"2","1"
"1450",226662,"2021092000","3498",38544,2021-09-21 02:58:39,5,"[5.0, 1.0, 2.0, 6.0, 4.0, 3.0]",1,"3","4"
"1451",226776,"2021092000","3498",38544,2021-09-21 02:58:41,5,"[5.0, 1.0, 3.0, 6.0, 4.0, 2.0]",1,"2","3"
"1452",226876,"2021092000","3546",42381,2021-09-21 03:00:19,3,"[3.0, 2.0, 4.0, 1.0]",1,"4","3"
"1453",226985,"2021092000","3599",42381,2021-09-21 03:01:11,5,"[5.0, 2.0, 4.0, 3.0, 1.0]",1,"3","4"
"1454",227487,"2021092000","3710",42381,2021-09-21 03:06:09,5,"[5.0, 3.0, 2.0, 2.0, 4.0]",1,"2","2"
"1455",227527,"2021092000","3710",42381,2021-09-21 03:06:10,5,"[5.0, 2.0, 1.0, 3.0, 4.0]",1,"2","3"
"1456",227642,"2021092000","3759",42381,2021-09-21 03:07:52,5,"[5.0, 4.0, 1.0, 2.0, 3.0]",1,"2","1"
"1457",227762,"2021092300","54",41300,2021-09-24 00:23:11,3,"[3.0, 2.0, 4.0, 1.0, 5.0]",1,"4","5"
"1458",227832,"2021092300","78",43356,2021-09-24 00:23:52,2,"[2.0, 1.0, 4.0, 3.0]",1,"2","3"
"1459",227852,"2021092300","78",43356,2021-09-24 00:23:52,2,"[2.0, 1.0, 3.0, 4.0]",1,"3","4"
"1460",228044,"2021092300","319",38556,2021-09-24 00:33:51,2,"[2.0, 4.0, 1.0, 3.0]",1,"2","1"
"1461",228304,"2021092300","415",43356,2021-09-24 00:36:54,3,"[3.0, 1.0, 4.0, 2.0]",1,"3","2"
"1462",228528,"2021092300","620",42368,2021-09-24 00:45:11,2,"[2.0, 4.0, 3.0, 1.0]",1,"2","1"
"1463",228625,"2021092300","692",41300,2021-09-24 00:49:30,4,"[4.0, 1.0, 2.0, 5.0, 3.0]",1,"2","1"
"1464",229100,"2021092300","971",38556,2021-09-24 01:00:01,3,"[3.0, 4.0, 1.0, 2.0]",1,"3","4"
"1465",229204,"2021092300","1023",38556,2021-09-24 01:01:42,3,"[3.0, 4.0, 1.0, 2.0]",1,"3","4"
"1466",229326,"2021092300","1068",42368,2021-09-24 01:05:43,2,"[2.0, 1.0, 4.0, 3.0, 5.0]",1,"4","5"
"1467",229351,"2021092300","1068",42368,2021-09-24 01:05:44,2,"[2.0, 1.0, 3.0, 4.0, 5.0]",1,"3","4"
"1468",229748,"2021092300","1511",41341,2021-09-24 01:23:14,3,"[3.0, 2.0, 4.0, 1.0]",1,"2","3"
"1469",229832,"2021092300","1530",41341,2021-09-24 01:23:50,1,"[1.0, 3.0, 2.0, 4.0]",1,"2","1"
"1470",229840,"2021092300","1530",41341,2021-09-24 01:23:51,1,"[1.0, 4.0, 2.0, 3.0]",1,"4","3"
"1471",229940,"2021092300","1573",38556,2021-09-24 01:25:28,4,"[4.0, 2.0, 1.0, 3.0]",1,"3","2"
"1472",229948,"2021092300","1573",38556,2021-09-24 01:25:28,4,"[4.0, 1.0, 2.0, 3.0]",1,"2","1"
"1473",230040,"2021092300","1595",38556,2021-09-24 01:26:11,3,"[3.0, 4.0, 1.0, 2.0]",1,"3","4"
"1474",230044,"2021092300","1595",38556,2021-09-24 01:26:11,3,"[3.0, 4.0, 2.0, 1.0]",1,"1","2"
"1475",230128,"2021092300","1697",43791,2021-09-24 01:33:15,2,"[2.0, 3.0, 1.0, 4.0]",1,"3","4"
"1476",230144,"2021092300","1697",43791,2021-09-24 01:33:15,1,"[1.0, 3.0, 2.0, 4.0]",1,"2","1"
"1477",230236,"2021092300","1721",43791,2021-09-24 01:33:34,2,"[2.0, 4.0, 1.0, 3.0]",1,"3","2"
"1478",230339,"2021092300","1766",42368,2021-09-24 01:34:23,2,"[2.0, 4.0, 3.0, 1.0, 5.0]",1,"4","3"
"1479",230359,"2021092300","1766",42368,2021-09-24 01:34:23,3,"[3.0, 4.0, 2.0, 1.0, 5.0]",1,"2","3"
"1480",230704,"2021092300","1945",43356,2021-09-24 01:40:05,2,"[2.0, 4.0, 3.0, 1.0]",1,"3","2"
"1481",230872,"2021092300","2037",41341,2021-09-24 01:55:47,2,"[2.0, 3.0, 4.0, 1.0]",1,"4","3"
"1482",231078,"2021092300","2108",42368,2021-09-24 01:57:39,2,"[2.0, 3.0, 6.0, 1.0, 5.0, 4.0]",1,"3","2"
"1483",231162,"2021092300","2108",42368,2021-09-24 01:57:41,2,"[2.0, 4.0, 6.0, 1.0, 5.0, 3.0]",1,"4","3"
"1484",231186,"2021092300","2108",42368,2021-09-24 01:57:41,2,"[2.0, 5.0, 6.0, 1.0, 4.0, 3.0]",1,"5","4"
"1485",231284,"2021092300","2132",43791,2021-09-24 01:58:19,1,"[1.0, 5.0, 2.0, 4.0, 3.0]",1,"2","1"
"1486",231750,"2021092300","2292",42368,2021-09-24 02:07:33,4,"[4.0, 5.0, 2.0, 3.0, 6.0, 1.0]",1,"2","1"
"1487",231824,"2021092300","2377",43356,2021-09-24 02:12:41,2,"[2.0, 3.0, 1.0, 4.0]",1,"3","4"
"1488",231848,"2021092300","2377",43356,2021-09-24 02:12:39,2,"[2.0, 4.0, 1.0, 3.0]",1,"4","3"
"1489",231924,"2021092300","2422",43356,2021-09-24 02:14:02,2,"[2.0, 3.0, 1.0, 4.0]",1,"3","4"
"1490",232225,"2021092300","2643",43791,2021-09-24 02:25:52,2,"[2.0, 5.0, 3.0, 1.0, 4.0]",1,"4","2"
"1491",232245,"2021092300","2643",43791,2021-09-24 02:25:52,1,"[1.0, 5.0, 2.0, 3.0, 4.0]",1,"3","1"
"1492",232295,"2021092300","2713",38556,2021-09-24 02:28:26,5,"[5.0, 2.0, 3.0, 4.0, 1.0]",1,"2","3"
"1493",232320,"2021092300","2713",38556,2021-09-24 02:28:27,5,"[5.0, 3.0, 3.0, 4.0, 1.0]",1,"3","3"
"1494",232340,"2021092300","2713",38556,2021-09-24 02:28:27,4,"[4.0, 3.0, 2.0, 5.0, 1.0]",1,"4","5"
"1495",232370,"2021092300","2713",38556,2021-09-24 02:28:28,4,"[4.0, 3.0, 1.0, 5.0, 2.0]",1,"2","1"
"1496",232531,"2021092300","2774",43356,2021-09-24 02:30:24,5,"[5.0, 3.0, 4.0, 2.0, 1.0]",1,"1","2"
"1497",232536,"2021092300","2774",43356,2021-09-24 02:30:24,4,"[4.0, 3.0, 5.0, 2.0, 1.0]",1,"5","4"
"1498",232591,"2021092300","2774",43356,2021-09-24 02:30:25,4,"[4.0, 3.0, 5.0, 1.0, 2.0]",1,"2","1"
"1499",232651,"2021092300","2819",38556,2021-09-24 02:32:38,5,"[5.0, 4.0, 3.0, 2.0, 1.0]",1,"3","2"
"1500",232711,"2021092300","2819",38556,2021-09-24 02:32:39,5,"[5.0, 3.0, 4.0, 2.0, 1.0]",1,"3","4"
"1501",233020,"2021092300","2974",43356,2021-09-24 02:39:31,4,"[4.0, 1.0, 2.0, 3.0]",1,"3","4"
"1502",233208,"2021092300","3073",41341,2021-09-24 02:45:33,2,"[2.0, 1.0, 4.0, 3.0]",1,"2","3"
"1503",233386,"2021092300","3119",42368,2021-09-24 02:46:48,3,"[3.0, 5.0, 1.0, 4.0, 2.0]",1,"4","5"
"1504",233411,"2021092300","3119",42368,2021-09-24 02:46:48,3,"[3.0, 5.0, 2.0, 4.0, 1.0]",1,"2","1"
"1505",233421,"2021092300","3119",42368,2021-09-24 02:46:48,4,"[4.0, 5.0, 2.0, 3.0, 1.0]",1,"3","4"
"1506",233431,"2021092300","3119",42368,2021-09-24 02:46:46,3,"[3.0, 4.0, 1.0, 5.0, 2.0]",2,"c(""4"", ""2"")","c(""3"", ""1"")"
"1507",233500,"2021092300","3143",43791,2021-09-24 02:47:22,3,"[3.0, 2.0, 4.0, 1.0]",1,"1","2"
"1508",233572,"2021092300","3165",41341,2021-09-24 02:48:00,5,"[5.0, 2.0, 3.0, 4.0, 1.0]",1,"2","3"
"1509",233587,"2021092300","3165",41341,2021-09-24 02:48:00,5,"[5.0, 2.0, 4.0, 3.0, 1.0]",1,"3","4"
"1510",233712,"2021092300","3189",42368,2021-09-24 02:48:39,4,"[4.0, 2.0, 1.0, 3.0, 6.0, 5.0]",1,"4","3"
"1511",233760,"2021092300","3189",42368,2021-09-24 02:48:40,5,"[5.0, 2.0, 1.0, 3.0, 6.0, 4.0]",1,"4","5"
"1512",233766,"2021092300","3189",42368,2021-09-24 02:48:40,6,"[6.0, 2.0, 1.0, 3.0, 5.0, 4.0]",1,"5","6"
"1513",233866,"2021092300","3263",38556,2021-09-24 02:53:48,3,"[3.0, 5.0, 1.0, 2.0, 4.0]",1,"3","4"
"1514",233886,"2021092300","3263",38556,2021-09-24 02:53:48,3,"[3.0, 4.0, 2.0, 1.0, 5.0]",2,"c(""4"", ""1"")","c(""2"", ""5"")"
"1515",234089,"2021092300","3351",43356,2021-09-24 02:56:45,3,"[3.0, 2.0, 1.0, 4.0]",1,"3","2"
"1516",234101,"2021092300","3351",43356,2021-09-24 02:56:45,4,"[4.0, 2.0, 1.0, 3.0]",1,"3","4"
"1517",234190,"2021092300","3375",41300,2021-09-24 02:57:33,3,"[3.0, 2.0, 4.0, 5.0, 1.0]",1,"3","4"
"1518",234551,"2021092300","3602",41341,2021-09-24 03:07:17,4,"[4.0, 3.0, 5.0, 1.0, 2.0, 6.0]",1,"3","4"
"1519",234605,"2021092300","3665",41341,2021-09-24 03:08:26,3,"[3.0, 2.0, 1.0, 4.0]",1,"2","3"
"1520",234621,"2021092300","3665",41341,2021-09-24 03:08:26,3,"[3.0, 1.0, 2.0, 4.0]",1,"2","1"
"1521",234633,"2021092300","3665",41341,2021-09-24 03:08:27,4,"[4.0, 1.0, 2.0, 3.0]",1,"3","4"
"1522",234758,"2021092300","3716",43791,2021-09-24 03:10:05,4,"[4.0, 5.0, 1.0, 2.0, 3.0]",1,"2","1"
"1523",234763,"2021092300","3716",43791,2021-09-24 03:10:05,5,"[5.0, 4.0, 1.0, 3.0, 2.0]",2,"c(""4"", ""3"")","c(""5"", ""2"")"
"1524",235146,"2021092600","149",44829,2021-09-26 17:05:58,0,"[3.0, 4.0, 1.0, 2.0]",1,"4","3"
"1525",235830,"2021092600","370",35470,2021-09-26 17:15:38,4,"[4.0, 3.0, 2.0, 1.0]",1,"2","3"
"1526",235942,"2021092600","489",44829,2021-09-26 17:21:40,2,"[2.0, 4.0, 1.0, 3.0]",1,"3","4"
"1527",236159,"2021092600","610",44829,2021-09-26 17:25:12,0,"[3.0, 1.0, 2.0, 4.0]",1,"1","3"
"1528",236766,"2021092600","854",39998,2021-09-26 17:37:01,2,"[2.0, 4.0, 3.0, 1.0, 5.0]",1,"4","3"
"1529",236806,"2021092600","854",39998,2021-09-26 17:37:02,1,"[1.0, 4.0, 3.0, 2.0, 5.0]",1,"2","1"
"1530",237285,"2021092600","1077",37841,2021-09-26 17:48:21,2,"[2.0, 1.0, 4.0, 3.0, 5.0, 6.0]",1,"6","5"
"1531",237495,"2021092600","1174",44829,2021-09-26 17:51:27,3,"[3.0, 1.0, 4.0, 2.0]",1,"1","2"
"1532",237571,"2021092600","1200",44829,2021-09-26 17:52:14,4,"[4.0, 2.0, 3.0, 1.0]",1,"4","3"
"1533",237691,"2021092600","1394",35470,2021-09-26 18:05:46,2,"[2.0, 1.0, 3.0, 4.0]",1,"2","1"
"1534",238179,"2021092600","1571",44829,2021-09-26 18:13:40,0,"[3.0, 1.0, 4.0, 2.0]",1,"2","1"
"1535",238403,"2021092600","1683",35470,2021-09-26 18:16:31,3,"[3.0, 1.0, 2.0, 4.0]",1,"4","3"
"1536",238459,"2021092600","1758",39998,2021-09-26 18:18:54,5,"[5.0, 3.0, 2.0, 4.0, 1.0]",1,"4","5"
"1537",238803,"2021092600","2084",35470,2021-09-26 18:32:33,3,"[3.0, 1.0, 4.0, 2.0]",1,"4","3"
"1538",238823,"2021092600","2084",35470,2021-09-26 18:32:34,3,"[3.0, 2.0, 4.0, 1.0]",1,"1","2"
"1539",239011,"2021092600","2130",35470,2021-09-26 18:33:31,4,"[4.0, 2.0, 3.0, 1.0]",1,"1","2"
"1540",239267,"2021092600","2243",44829,2021-09-26 18:36:35,4,"[4.0, 2.0, 3.0, 1.0]",1,"4","3"
"1541",239291,"2021092600","2243",44829,2021-09-26 18:36:35,4,"[4.0, 1.0, 3.0, 2.0]",1,"1","2"
"1542",239455,"2021092600","2369",35470,2021-09-26 18:53:10,5,"[5.0, 3.0, 6.0, 1.0, 4.0, 2.0]",1,"2","1"
"1543",239626,"2021092600","2441",37841,2021-09-26 18:55:07,3,"[3.0, 2.0, 4.0, 1.0]",1,"3","4"
"1544",240769,"2021092600","3063",35470,2021-09-26 19:16:30,0,"[3.0, 2.0, 1.0, 4.0]",2,"c(""3"", ""2"")","c(""1"", ""4"")"
"1545",241277,"2021092600","3245",39960,2021-09-26 19:24:24,3,"[3.0, 2.0, 4.0, 2.0]",1,"2","2"
